Feature,TargetFeature,FisherScore,MedianCoeff,MeanR2,MeanMSE,Coeff*R2
CDK12,ARAF,7.077708854871542,0.0549081854186485,0.6162885413669814,0.0268721434836363,0.0338392855007666
CEP170,ARAF,5.181530450383949,-0.3725397782614978,0.6162885413669814,0.0268721434836363,-0.2295919965459572
CHAF1A,ARAF,2.8627290806999777,-0.2333626574255365,0.6162885413669814,0.0268721434836363,-0.1438187317543064
CIZ1,ARAF,3.294348169715528,-0.1705535767985669,0.6162885413669814,0.0268721434836363,-0.1051102150701102
CLASP1,ARAF,4.166872812302437,0.0635817298152869,0.6162885413669814,0.0268721434836363,0.0391846915254526
CTNND1,ARAF,3.1931848892833536,-0.2907707986118747,0.6162885413669814,0.0268721434836363,-0.1791987113486246
DENND4A,ARAF,5.075737174463336,0.1522772262619124,0.6162885413669814,0.0268721434836363,0.0938467096563638
EDC4,ARAF,3.031401827366645,-0.1534536850690216,0.6162885413669814,0.0268721434836363,-0.0945717477385754
EIF4ENIF1,ARAF,3.767526391327208,-0.1591096627694027,0.6162885413669814,0.0268721434836363,-0.0980574619855475
EML4,ARAF,3.996541909661309,-0.1624005795284371,0.6162885413669814,0.0268721434836363,-0.1000856162747329
EPRS1,ARAF,4.56148847628316,0.2904951811934909,0.6162885413669814,0.0268721434836363,0.1790288514918734
FARP1,ARAF,3.553352329783245,0.3722533212194135,0.6162885413669814,0.0268721434836363,0.2294154563533267
FASTKD2,ARAF,5.6539008247394165,-0.2766746968762769,0.6162885413669814,0.0268721434836363,-0.1705114453710324
FKBP15,ARAF,5.139845673558707,0.2426671854208731,0.6162885413669814,0.0268721434836363,0.1495530057406607
GPATCH8,ARAF,4.971283340161904,-0.2649761217355473,0.6162885413669814,0.0268721434836363,-0.1633017475614801
HNRNPM,ARAF,4.158569141526835,-0.2097737938309698,0.6162885413669814,0.0268721434836363,-0.1292811854171063
HUWE1,ARAF,7.201542417018096,0.3688411326927446,0.6162885413669814,0.0268721434836363,0.2273125636633568
IRS2,ARAF,3.7347759913951113,0.1582593389723077,0.6162885413669814,0.0268721434836363,0.0975334171729462
ITPRID2,ARAF,3.0406576965238203,-0.3427388180723741,0.6162885413669814,0.0268721434836363,-0.2112260062596666
KMT2D,ARAF,4.214055029826173,0.1565526718935518,0.6162885413669814,0.0268721434836363,0.0964816178083806
LARP1,ARAF,3.920513733757969,-0.268445203690815,0.6162885413669814,0.0268721434836363,-0.1654397030195746
LMO7,ARAF,9.467973902204546,0.0575901966796712,0.6162885413669814,0.0268721434836363,0.0354921783087521
LRRFIP2,ARAF,4.152448679778217,-0.0489696179497243,0.6162885413669814,0.0268721434836363,-0.0301794144175339
MDC1,ARAF,4.532498015299361,0.0977231655210312,0.6162885413669814,0.0268721434836363,0.0602256671367204
MIA3,ARAF,2.84229595208758,0.3236584711216423,0.6162885413669814,0.0268721434836363,0.1994670070686242
MKI67,ARAF,6.232530031332085,0.0493825840029813,0.6162885413669814,0.0268721434836363,0.0304339206641298
MYCBP2,ARAF,5.720680496912916,-0.3202518590496051,0.6162885413669814,0.0268721434836363,-0.1973675510837452
NAV2,ARAF,2.934566378910656,0.2012074809931781,0.6162885413669814,0.0268721434836363,0.1240018649734103
NCOR1,ARAF,9.0831630495162,-0.0083678122390655,0.6162885413669814,0.0268721434836363,-0.0051569867992464
NCOR2,ARAF,3.876730195671498,0.2467427497672455,0.6162885413669814,0.0268721434836363,0.1520647293469338
NELFE,ARAF,3.982699333155967,-0.04976000708374,0.6162885413669814,0.0268721434836363,-0.0306665221840488
NES,ARAF,2.826624415569936,0.1199042076161907,0.6162885413669814,0.0268721434836363,0.0738955892155458
NHSL3,ARAF,2.9600086071429588,0.0136376356771953,0.6162885413669814,0.0268721434836363,0.008404718599193
NIPBL,ARAF,3.441050810206116,0.0303558824063855,0.6162885413669814,0.0268721434836363,0.0187079824901389
NUMA1,ARAF,3.642218144123811,-0.0430624902593841,0.6162885413669814,0.0268721434836363,-0.0265389193095856
NUP214,ARAF,2.9620562161624453,-0.0296346983557335,0.6162885413669814,0.0268721434836363,-0.0182635250235054
PHRF1,ARAF,2.8278418033911263,0.0305647382147775,0.6162885413669814,0.0268721434836363,0.0188366979316488
PLEC,ARAF,4.1963418731294535,0.1518014493161149,0.6162885413669814,0.0268721434836363,0.0935534937764222
PRPF38B,ARAF,2.7736778660480828,0.2092737340741844,0.6162885413669814,0.0268721434836363,0.1289730043190007
PRRC2A,ARAF,4.933345813422016,-0.0707145908346943,0.6162885413669814,0.0268721434836363,-0.0435805920388766
PRRC2C,ARAF,4.289724455936581,-0.0028263791500678,0.6162885413669814,0.0268721434836363,-0.0017418650837453
RALBP1,ARAF,3.060051755174026,-0.0978804323412362,0.6162885413669814,0.0268721434836363,-0.0603225888759499
RIF1,ARAF,2.999044624242412,0.3602969942304793,0.6162885413669814,0.0268721434836363,0.2220469090332098
SIPA1L1,ARAF,7.330309287077223,-0.1416085791722257,0.6162885413669814,0.0268721434836363,-0.0872717447031016
SIPA1L3,ARAF,2.8501772312508487,0.0921697562890364,0.6162885413669814,0.0268721434836363,0.0568031646615204
SLC4A7,ARAF,3.0646817859925704,-0.043714270705932,0.6162885413669814,0.0268721434836363,-0.0269406041302802
SPEN,ARAF,6.353318179287135,0.138380542114858,0.6162885413669814,0.0268721434836363,0.0852823424535379
SRRM2,ARAF,4.024985044807145,0.2333907941235474,0.6162885413669814,0.0268721434836363,0.1438360720788825
SVIL,ARAF,3.690884656257968,0.1168238777803179,0.6162885413669814,0.0268721434836363,0.0719972172340666
TCOF1,ARAF,6.358056337644089,-0.0191292754631144,0.6162885413669814,0.0268721434836363,-0.01178915327257
ZC3HAV1,ARAF,3.073043522728601,-0.3255232292806279,0.6162885413669814,0.0268721434836363,-0.2006162361544276
ERBB2,ARHGAP30,25.86173634346415,-0.0666167238362162,0.1183971746025524,0.027128012854346,-0.0078872318834865
ABLIM1,ATF2,4.006561187065776,-0.0719993569622067,0.7625436297459254,0.0142676596428197,-0.0549026509973337
ADAR,ATF2,4.916428201632576,0.0241242652786269,0.7625436297459254,0.0142676596428197,0.0183958048105178
ADNP,ATF2,4.376779509369944,-0.2281571121932707,0.7625436297459254,0.0142676596428197,-0.173979752484205
AHNAK2,ATF2,5.218108278220369,-0.1457718304300972,0.7625436297459254,0.0142676596428197,-0.1111573806908739
ALPK3,ATF2,9.198262374060612,-0.093826295386152,0.7625436297459254,0.0142676596428197,-0.0715466438493697
ANK2,ATF2,6.979150810761071,0.0241453717986028,0.7625436297459254,0.0142676596428197,0.0184118994528715
