PredictiveFeature,TargetFeature,FisherScore,MedianCoeff,MeanR2,MeanMSE,Coeff*R2
PLEC,ATF2,4.375435680490013,-0.1652711288554879,0.8238488659609768,0.0105622872673474,-0.1361584320836842
PLEKHA5,ATF2,2.4248152964314182,-0.1505272183324566,0.8238488659609768,0.0105622872673474,-0.1240116781194547
PRRC2A,ATF2,4.597185269565363,0.0265060386654353,0.8238488659609768,0.0105622872673474,0.0218369698956367
PRRC2C,ATF2,3.9806005834745934,-0.1280592391167549,0.8238488659609768,0.0105622872673474,-0.105501458922164
RIF1,ATF2,2.8177507468664187,-0.0263923537843243,0.8238488659609768,0.0105622872673474,-0.0217433107352565
SRRM2,ATF2,3.791040422791896,0.0751414882207424,0.8238488659609768,0.0105622872673474,0.0619052298572787
SYNPO2L,ATF2,10.62959615611648,-0.1910434003057276,0.8238488659609768,0.0105622872673474,-0.1573908886912026
TCOF1,ATF2,6.13475068766555,-0.0092542756498461,0.8238488659609768,0.0105622872673474,-0.0076241244994159
TJP1,ATF2,2.376328466483748,-0.0593461652514515,0.8238488659609768,0.0105622872673474,-0.0488922709415411
TNS1,ATF2,2.6320562571674264,0.0164949242727555,0.8238488659609768,0.0105622872673474,0.0135893246562218
TRIM28,ATF2,2.5737519542605134,0.2689204933327935,0.8238488659609768,0.0105622872673474,0.2215498434658883
GAB1,ATG9A,10.73257841943326,0.0035044873070688,0.4744031215652948,0.0107297685842047,0.0016625397179594
GAB1,BAG3,1.6481918767741277,-0.0794757694317332,0.6119779418240425,0.0237587766848821,-0.0486374178017142
ERBB2,BANF1,37.12248050733031,-0.1109952595179562,0.3756134153345605,0.0300052063162579,-0.0416913085134854
GAB1,BOD1L1,2.681954366879982,-0.0158034493388961,0.6170589421680952,0.0296687448901722,-0.0097516597316663
AFDN,BRAF,2.289167501721342,-0.026716219295505,0.7100639567544236,0.0214725442632562,-0.0189702243824851
AHCTF1,BRAF,4.08994878815194,0.0926346055535953,0.7100639567544236,0.0214725442632562,0.0657764945517711
AHNAK2,BRAF,6.543742630606607,-0.1085858525627018,0.7100639567544236,0.0214725442632562,-0.0771029001182245
ARHGAP11A,BRAF,2.1869659220207094,0.1351295970665328,0.7100639567544236,0.0214725442632562,0.0959506563676932
ARHGEF2,BRAF,2.636553561724371,0.1643517106682602,0.7100639567544236,0.0214725442632562,0.116700225976463
ARID1B,BRAF,2.270928831935444,-0.3176810812970683,0.7100639567544236,0.0214725442632562,-0.22557388557182
ASXL2,BRAF,3.145245517495067,-0.0757393288753341,0.7100639567544236,0.0214725442632562,-0.0537797675431443
ATXN2L,BRAF,4.532542650841011,0.0422488251662772,0.7100639567544236,0.0214725442632562,0.0299993679657927
CDC42BPA,BRAF,3.982799580377189,0.0617524127676576,0.7100639567544236,0.0214725442632562,0.0438481625489353
CHD4,BRAF,2.424859856846258,0.0535420225478259,0.7100639567544236,0.0214725442632562,0.0380182603829438
CLASP1,BRAF,5.133378429387377,0.0204190169012466,0.7100639567544236,0.0214725442632562,0.0144988079339346
DPYSL2,BRAF,2.2842142042532028,0.1602249946332462,0.7100639567544236,0.0214725442632562,0.1137699936602391
EIF4B,BRAF,2.3766553084651347,0.0572960058397141,0.7100639567544236,0.0214725442632562,0.040683828612772
EIF4B,BRAF,3.2745919076011045,-0.012321918574248,0.7100639567544236,0.0214725442632562,-0.0087493502576363
EIF4G1,BRAF,2.76569885283953,0.4314025276360195,0.7100639567544236,0.0214725442632562,0.3063233857270915
GAB1,BRAF,2.1896735117101795,-0.0307656116525885,0.7100639567544236,0.0214725442632562,-0.021845551942007
GPATCH8,BRAF,5.90993703537245,-0.0279207118633329,0.7100639567544236,0.0214725442632562,-0.0198254911410783
HDGFL2,BRAF,2.6250475482154187,0.1139057800283281,0.7100639567544236,0.0214725442632562,0.0808803888641136
HUWE1,BRAF,8.19943129660708,-0.1346471022812211,0.7100639567544236,0.0214725442632562,-0.0956080542113214
IRS2,BRAF,4.781569782042247,0.0612457417945205,0.7100639567544236,0.0214725442632562,0.043488393752977
JPH2,BRAF,2.1885917155848538,0.0803803532130856,0.7100639567544236,0.0214725442632562,0.0570751916478017
KMT2D,BRAF,5.775101246552259,-0.0871620676768376,0.7100639567544236,0.0214725442632562,-0.0618906426535121
LMNA,BRAF,2.982273438772661,-0.0769634072166035,0.7100639567544236,0.0214725442632562,-0.0546489414535234
LMO7,BRAF,11.424187967267349,-0.1420519401869761,0.7100639567544236,0.0214725442632562,-0.100865962713807
MAP4K4,BRAF,2.2992541442563788,0.1015409800951451,0.7100639567544236,0.0214725442632562,0.0721005900990809
MAP4,BRAF,3.4055545810868946,0.095777684699042,0.7100639567544236,0.0214725442632562,0.0680082817661794
MARK2,BRAF,2.2822914440530724,-0.0960401102312813,0.7100639567544236,0.0214725442632562,-0.0681946206779546
MAST4,BRAF,2.9835146904645407,-0.0392785918752319,0.7100639567544236,0.0214725442632562,-0.0278903123626693
MDC1,BRAF,5.6041765988819785,0.0710298765265241,0.7100639567544236,0.0214725442632562,0.0504357551742018
MED1,BRAF,2.372495483351061,0.1837142741622154,0.7100639567544236,0.0214725442632562,0.1304488844238896
MIA2,BRAF,2.604572156238326,0.0189900823665911,0.7100639567544236,0.0214725442632562,0.0134841730243141
MYH3,BRAF,2.2851846668784805,-0.1917156174850041,0.7100639567544236,0.0214725442632562,-0.1361303499230196
MYO9B,BRAF,2.3979118286702024,0.0718393929372621,0.7100639567544236,0.0214725442632562,0.0510105635998681
NCOR2,BRAF,5.063579608031311,0.0029842897942791,0.7100639567544236,0.0214725442632562,0.0021190366194276
NES,BRAF,3.7623706557130574,0.1343284400404737,0.7100639567544236,0.0214725442632562,0.0953817836397881
NHSL3,BRAF,3.937413752392811,0.0564878183109864,0.7100639567544236,0.0214725442632562,0.040109963778324
NUMA1,BRAF,4.4408283494375365,-0.0934153675687031,0.7100639567544236,0.0214725442632562,-0.0663308855175021
NUP214,BRAF,3.908937873542129,0.0181321577422659,0.7100639567544236,0.0214725442632562,0.0128749916709686
PCBP1,BRAF,3.1051005860454053,0.0813474483555199,0.7100639567544236,0.0214725442632562,0.0577618910511966
PHACTR4,BRAF,2.229788913366618,-0.0949513665761802,0.7100639567544236,0.0214725442632562,-0.0674215430503222
PHIP,BRAF,2.3227946256249465,0.3248918363163383,0.7100639567544236,0.0214725442632562,0.2306939828119897
PHLDB1,BRAF,3.369847697019736,0.0665327312761252,0.7100639567544236,0.0214725442632562,0.0472424944236042
PHRF1,BRAF,3.5418117114790344,0.077586937161365,0.7100639567544236,0.0214725442632562,0.0550916875932556
PLEC,BRAF,5.286284015953128,-0.0221218972051239,0.7100639567544236,0.0214725442632562,-0.0157079618603849
PLEKHA5,BRAF,3.149513685399905,-0.3045784880824379,0.7100639567544236,0.0214725442632562,-0.2162702063900959
PPIG,BRAF,2.456110734788157,0.0073889148093982,0.7100639567544236,0.0214725442632562,0.0052466020856826
PRRC2A,BRAF,5.843465351085683,-0.1586791886835879,0.7100639567544236,0.0214725442632562,-0.1126723725712502
PRRC2C,BRAF,5.30075631350945,-0.0432012688545172,0.7100639567544236,0.0214725442632562,-0.0306756638996501
RASAL2,BRAF,2.747644773851425,-0.0558389130676127,0.7100639567544236,0.0214725442632562,-0.0396491995536553
RBM10,BRAF,2.7866210681067227,-0.0311504432674317,0.7100639567544236,0.0214725442632562,-0.0221188070011267
RIF1,BRAF,3.762996324290032,0.1381267104876958,0.7100639567544236,0.0214725442632562,0.098078798582366
SORBS3,BRAF,2.292253891485664,0.101107610363641,0.7100639567544236,0.0214725442632562,0.0717928698727915
SPAG9,BRAF,2.39611954766208,-0.0830638244470377,0.7100639567544236,0.0214725442632562,-0.0589806278500184
SRGAP1,BRAF,2.4432278479336937,-0.0349547859583018,0.7100639567544236,0.0214725442632562,-0.0248201336250557
SRRM2,BRAF,5.265766302710041,0.2364532836484095,0.7100639567544236,0.0214725442632562,0.1678969541749657
SSH1,BRAF,2.365836698043152,0.0150213264680495,0.7100639567544236,0.0214725442632562,0.0106661025076032
TCOF1,BRAF,7.916434864891662,-0.0408753560066533,0.7100639567544236,0.0214725442632562,-0.0290241170198299
TJP1,BRAF,3.947832537206221,-0.0960958060779887,0.7100639567544236,0.0214725442632562,-0.0682341682912425
TNS2,BRAF,2.744624828290782,0.0312377586765687,0.7100639567544236,0.0214725442632562,0.0221808065260242
TP53BP1,BRAF,2.857941714395848,-0.067980433798219,0.7100639567544236,0.0214725442632562,-0.0482704558046455
TRIM28,BRAF,3.3727823691463765,0.4227360913285676,0.7100639567544236,0.0214725442632562,0.3001696616716621
UBE4B,BRAF,2.513914637026053,-0.1588325351522932,0.7100639567544236,0.0214725442632562,-0.1127812583715733
USP10,BRAF,3.0842029644724467,-0.0277228160536534,0.7100639567544236,0.0214725442632562,-0.0196849724594322
WASHC2A,BRAF,2.270820433933668,-0.0013828615501784,0.7100639567544236,0.0214725442632562,-0.0009819201439632
WIZ,BRAF,2.6565037864089174,-0.3184226767588473,0.7100639567544236,0.0214725442632562,-0.2261004657797219
GAB1,C9orf78,3.5526572031949524,0.1043294402718385,0.5294683481141883,0.0399164753750774,0.0552391364004082
GAB1,CASC3,2.1341460220638684,0.0051819569891728,0.6472743639577182,0.0249534264319938,0.0033541479142231
GAB1,CAVIN1,1.7969393582468154,0.0642374073316315,0.6239630840322272,0.0256503346200292,0.0400817707888791
GAB1,CBX3,1.7820162589598465,-0.0526734413603369,0.5575218997473229,0.031063405710366,-0.0293665970934442
GAB1,CCDC6,1.902772649725661,0.0880379619424093,0.5763562178687651,0.0256941401343933,0.0507412267740013
GAB1,CCDC86,2.4196819857664886,0.106469137114707,0.5690951117852523,0.0269429880832307,0.0605910654879735
ERBB2,CCNH,62.645941927662506,-0.1153912113323377,0.4883040816155363,0.0286977978912952,-0.0563459994761414
GAB1,CCNL1,1.9648406638342504,0.038207429850896,0.6630275921398494,0.0243663556177043,0.0253325802158917
GAB1,CD2AP,1.6565405738330057,0.1684175688392963,0.5753457156677991,0.028597585778706,0.0968983266748757
GAB1,CDC42EP4,2.2664807844676376,0.1213214423135068,0.7108532846078365,0.0214897696585688,0.0862417457619164
GAB1,CDK12,2.4402441986904866,-0.0163079737152597,0.7407431717002776,0.0195976464273924,-0.0120800201738462
MITF,CDS2,12.30640448232303,-0.4289808783109828,0.3277928710354229,0.0428447849008108,-0.1406168737208544
GAB1,CEP128,6.461388046457086,-0.0489746064209582,0.3841050737836289,0.0160031760916846,-0.0188113948128463
GAB1,CEP170,1.7322790295116874,-0.0449324258253965,0.8286641240869784,0.0119424031506185,-0.0372338892897053
GAB1,CHAMP1,1.608828982705799,-0.0043825064827923,0.6345947166240301,0.0158781481959461,-0.0027811154595505
GAB1,CLASP1,2.96486661402899,-0.0031040941209815,0.7756433577004492,0.0177770622266433,-0.0024076699866163
GAB1,CTTNBP2NL,1.8608981240828248,-0.1232284133737991,0.5651224613263042,0.0311196147577703,-0.0696391442711366
GAB1,DIDO1,1.820159789016056,0.0638026932702648,0.629314316826268,0.0251647690599713,0.0401519483270526
GAB1,DKC1,3.54193642402717,-0.1245908769301748,0.5901641526511436,0.0319901292197776,-0.0735290693115595
RAF1,DNAJB2,14.187619217281409,0.1605835225839572,0.3794744163648659,0.0309527254402374,0.0609373385103614
GAB1,DPM1,14.02753545935126,-0.0152833502500932,0.5342266195402745,0.0314860793322866,-0.0081647725393573
GAB1,DTD1,2.1982626647013537,0.036848994749511,0.6245724238967377,0.0273605287934377,0.0230148659688603
GAB1,DYNC1H1,6.263404900222323,-0.0743055837426279,0.2442639266486958,0.0204253138829265,-0.0181501736568978
GAB1,DYNC1LI1,2.795998807832428,0.0970836756376023,0.7229422861939786,0.021771612790702,0.0701858944175628
GAB1,EDC4,2.3532501347792847,-0.0301761059838662,0.5589012103873575,0.0331230099867978,-0.01686546215916
GAB1,EEF1D,4.86521456698009,0.2383361121806983,0.6983665896362898,0.0274169817821118,0.1664459778508065
GAB1,EEF2K,1.487404262090092,-0.0863685741035389,0.5984196156839212,0.0257628344908271,-0.051684648922208
GAB1,EEF2,1.545201242520187,0.0774957829777737,0.6606123649160003,0.0227548177610546,0.0511946724639642
ABLIM1,EGFR,2.3655599118648225,-0.079526680875953,0.5793076451132267,0.0240142859593996,-0.0460704142219194
AHCTF1,EGFR,2.243968040065299,0.1550291109390819,0.5793076451132267,0.0240142859593996,0.0898095491821167
AHNAK2,EGFR,4.09870205235706,0.2475767333044462,0.5793076451132267,0.0240142859593996,0.1434230943554241
ASXL2,EGFR,2.7816820220412155,-0.3654453546853616,0.5793076451132267,0.0240142859593996,-0.2117052878403447
ATXN2L,EGFR,3.5508375146806226,-0.1928598229272756,0.5793076451132267,0.0240142859593996,-0.1117251698569539
BAG3,EGFR,2.711192229664864,0.0265916269552577,0.5793076451132267,0.0240142859593996,0.0154047327911797
CDC42BPA,EGFR,2.492716107553518,-0.0668927866782308,0.5793076451132267,0.0240142859593996,-0.0387515027256273
CLASP1,EGFR,3.024875862722912,0.0906732686491948,0.5793076451132267,0.0240142859593996,0.052527717735884
EIF4B,EGFR,2.23915012771742,0.0731184159518521,0.5793076451132267,0.0240142859593996,0.0423580573594768
EIF4B,EGFR,2.1243518795012832,-0.0744685976092225,0.5793076451132267,0.0240142859593996,-0.0431402279158832
GPATCH8,EGFR,4.76622515537746,0.1774765435751329,0.5793076451132267,0.0240142859593996,0.1028135185213452
HUWE1,EGFR,7.587465255829074,-0.2543288013358858,0.5793076451132267,0.0240142859593996,-0.1473346189863617
IRS2,EGFR,3.1001008276579607,0.2255397210043938,0.5793076451132267,0.0240142859593996,0.1306568846545495
KMT2D,EGFR,4.323021223339226,-0.3040481772971108,0.5793076451132267,0.0240142859593996,-0.1761374335909581
LMO7,EGFR,8.110298157551759,0.1435621474803928,0.5793076451132267,0.0240142859593996,0.0831666495842641
MDC1,EGFR,3.62769624061865,0.0798588803284161,0.5793076451132267,0.0240142859593996,0.0462628599044337
MIA2,EGFR,1.9904852188184616,-0.2072716278001658,0.5793076451132267,0.0240142859593996,-0.1200740385996993
MYH3,EGFR,3.88564082738084,-0.2056501804380284,0.5793076451132267,0.0240142859593996,-0.1191347217466644
NCL,EGFR,2.098952560494792,0.0855454257528765,0.5793076451132267,0.0240142859593996,0.0495571191431072
NCOR2,EGFR,2.6513910678786385,-0.0224479751386634,0.5793076451132267,0.0240142859593996,-0.0130042836151393
NES,EGFR,2.098763947883922,-0.0573003425541302,0.5793076451132267,0.0240142859593996,-0.0331945265092144
NHSL3,EGFR,2.6800969751175168,0.0003040028518181,0.5793076451132267,0.0240142859593996,0.0001761111761944
NUMA1,EGFR,3.101358436404142,0.096971204007245,0.5793076451132267,0.0240142859593996,0.0561761598372314
NUP214,EGFR,2.2124370144727403,0.0963554938072071,0.5793076451132267,0.0240142859593996,0.0558194742111752
PCBP1,EGFR,2.607793537841898,-0.1082950650704693,0.5793076451132267,0.0240142859593996,-0.0627361591233572
PCBP2,EGFR,1.9786237285619583,0.0866879048054523,0.5793076451132267,0.0240142859593996,0.0502189659926461
PHLDB1,EGFR,2.0238019649006462,0.2160243423886211,0.5793076451132267,0.0240142859593996,0.1251445530762855
PHRF1,EGFR,2.302750718945718,-0.3105834325956134,0.5793076451132267,0.0240142859593996,-0.1799233569481474
PLEC,EGFR,3.072973098135141,-0.0192157883939587,0.5793076451132267,0.0240142859593996,-0.0111318531234983
PPIG,EGFR,2.72759562318235,0.0795894932477686,0.5793076451132267,0.0240142859593996,0.0461068019091199
PRRC2A,EGFR,7.310111760450144,0.0214253481974554,0.5793076451132267,0.0240142859593996,0.0124118680099988
PRRC2C,EGFR,3.113027225992508,-0.1479726487854266,0.5793076451132267,0.0240142859593996,-0.085721686709052
RIF1,EGFR,2.301001566973325,0.2489948427005868,0.5793076451132267,0.0240142859593996,0.1442446159702152
SRRM2,EGFR,4.24603354369016,0.0036636980909628,0.5793076451132267,0.0240142859593996,0.0021224083134815
TCOF1,EGFR,4.671039899493288,0.2306646297583469,0.5793076451132267,0.0240142859593996,0.1336257834762223
TJP1,EGFR,2.0472444837003407,0.1705642871557478,0.5793076451132267,0.0240142859593996,0.0988091955326124
TRIM28,EGFR,2.364017211161842,0.0438673251523015,0.5793076451132267,0.0240142859593996,0.025412676831396
USP10,EGFR,2.664566196641759,-0.0489907018998422,0.5793076451132267,0.0240142859593996,-0.0283806881500417
USP24,EGFR,2.135496795161903,0.2455248173582005,0.5793076451132267,0.0240142859593996,0.1422344037606342
GAB1,EHBP1L1,2.8311775093557925,-0.0358882237123837,0.5438275962309381,0.0348014197835417,-0.0195170064345037
GAB1,EIF2S2,2.0213147381354206,-0.0814059898860471,0.6173982200110678,0.0248195959842902,-0.0502599132538844
GAB1,EIF4B,9.159668845135572,-0.0078947041017236,0.4379577794152974,0.0108498924102622,-0.0034575470775317
GAB1,EIF4EBP1,4.960030798030249,-0.042238246105423,0.5968017058125039,0.0372154857117373,-0.0252078573262448
GAB1,EIF4G1,3.3112168118571854,-0.016520684456548,0.7991167428898317,0.0094505046925312,-0.0132019555532273
GAB1,EML4,2.0901696762619504,0.0648246363658141,0.6387272617974074,0.0262922580255446,0.0414052624829491
GAB1,EPB41L2,2.1483067071818347,0.2128613911686212,0.6698430739283887,0.024360031736556,0.1425837285810624
GAB1,EPS15,2.0121665551061807,-0.0882370939869726,0.7291425997861387,0.0194267012262932,-0.0643374241072351
AHNAK2,ERBB2,5.163154456728599,0.0596228237263967,0.6242198270462935,0.0173901901054425,0.037217748714503
ATXN2L,ERBB2,4.4286555272462245,0.3938455275227515,0.6242198270462935,0.0173901901054425,0.2458461870732081
CDC42BPA,ERBB2,3.1548190038930315,0.1222375618886381,0.6242198270462935,0.0173901901054425,0.0763031097406863
CLASP1,ERBB2,4.35410066644269,0.133351298001312,0.6242198270462935,0.0173901901054425,0.0832405241747777
FHOD1,ERBB2,3.2128747115109904,0.0664330609215597,0.6242198270462935,0.0173901901054425,0.0414688337986118
GPATCH8,ERBB2,4.921731934324853,-0.0964249986770893,0.6242198270462935,0.0173901901054425,-0.0601903959971518
HUWE1,ERBB2,12.38275536420416,-0.0351028594804896,0.6242198270462935,0.0173901901054425,-0.0219119008737416
IRS2,ERBB2,3.555710802855465,-0.0017059999261652,0.6242198270462935,0.0173901901054425,-0.0010649189788518
KMT2D,ERBB2,4.722088619564125,0.2728725269009232,0.6242198270462935,0.0173901901054425,0.1703324415477793
LMO7,ERBB2,10.565851380928123,0.1382958235130143,0.6242198270462935,0.0173901901054425,0.0863269950345185
MDC1,ERBB2,4.248040444119336,-0.3517493394553327,0.6242198270462935,0.0173901901054425,-0.2195689118384558
MIA2,ERBB2,3.194041737307986,-0.0298281291779827,0.6242198270462935,0.0173901901054425,-0.0186193096365948
NACA,ERBB2,4.214655545431473,-0.0118970743062192,0.6242198270462935,0.0173901901054425,-0.0074263896657851
NCOR2,ERBB2,3.221284336214239,-0.1270465056571155,0.6242198270462935,0.0173901901054425,-0.0793049477881206
NES,ERBB2,3.004849011852276,0.0042483083269309,0.6242198270462935,0.0173901901054425,0.0026518782890761
NHSL3,ERBB2,3.419275258080829,0.4862814856945519,0.6242198270462935,0.0173901901054425,0.3035465448960678
NUMA1,ERBB2,3.303278382844242,-0.1467794370243972,0.6242198270462935,0.0173901901054425,-0.0916226347933215
PCBP1,ERBB2,3.736311700144826,-0.088760438298154,0.6242198270462935,0.0173901901054425,-0.0554060254430269
PLEC,ERBB2,4.003556605949581,-0.0093001429246755,0.6242198270462935,0.0173901901054425,-0.0058053336079468
PRRC2A,ERBB2,5.362758139525613,0.0527195384388563,0.6242198270462935,0.0173901901054425,0.0329085811662633
PRRC2C,ERBB2,3.743808380096755,0.1683486968884213,0.6242198270462935,0.0173901901054425,0.1050865944551592
RIF1,ERBB2,3.0060698823157725,0.3189323426160989,0.6242198270462935,0.0173901901054425,0.1990838917472904
SRRM2,ERBB2,4.335872400901997,0.085481382003468,0.6242198270462935,0.0173901901054425,0.0533591734898829
TCOF1,ERBB2,7.056149592384293,0.1589427051402655,0.6242198270462935,0.0173901901054425,0.0992151879129265
TRIM28,ERBB2,3.3843904010068635,-0.1680115563418697,0.6242198270462935,0.0173901901054425,-0.1048761446415005
USP10,ERBB2,3.289896218360348,-0.2099635767958161,0.6242198270462935,0.0173901901054425,-0.1310634275935054
GAB1,FHOD1,2.979757668511416,-0.1289741436239301,0.6054568422719374,0.0308733006576663,-0.078088277733272
GAB1,FOXK1,3.6471958118987775,0.1996314490886531,0.6643097004856371,0.0279930489379741,0.1326171081515968
AHNAK2,FRS2,7.180900133620568,0.1903226214411969,0.4121340649392072,0.0319705026119865,0.0784384356244464
ATXN2L,FRS2,6.144699019505984,0.0032099369972404,0.4121340649392072,0.0319705026119865,0.0013229243828714
CAVIN4,FRS2,3.732171167993656,-0.3138003290344054,0.4121340649392072,0.0319705026119865,-0.1293278051842102
CDC42BPA,FRS2,3.872278868643324,-0.0221104311358769,0.4121340649392072,0.0319705026119865,-0.0091124618615873
CLASP1,FRS2,4.5664386275118645,0.1147466930240135,0.4121340649392072,0.0319705026119865,0.047291021034318
EIF4B,FRS2,3.544865151159761,0.1819774373959604,0.4121340649392072,0.0319705026119865,0.0749991010012172
GPATCH8,FRS2,5.845093161844812,-0.1544098358921062,0.4121340649392072,0.0319705026119865,-0.0636375533328096
HUWE1,FRS2,10.826009197428595,0.3173898099500367,0.4121340649392072,0.0319705026119865,0.130807152544991
IRS2,FRS2,5.154122621224401,0.3909547321043,0.4121340649392072,0.0319705026119865,0.1611257629493639
KMT2D,FRS2,5.806655525277798,0.1223059919909027,0.4121340649392072,0.0319705026119865,0.0504064656456328
LMO7,FRS2,12.859146230775888,0.2021575853781205,0.4121340649392072,0.0319705026119865,0.0833160274201796
MDC1,FRS2,6.53708921874602,-0.0002493811719995,0.4121340649392072,0.0319705026119865,-0.0001027784761354
MIA2,FRS2,4.244703658137916,-0.2526487947088781,0.4121340649392072,0.0319705026119865,-0.1041251747653611
NACA,FRS2,5.473719468416439,0.2197645020850632,0.4121340649392072,0.0319705026119865,0.0905724375736579
NCOR2,FRS2,4.676370542363431,0.2764358260162392,0.4121340649392072,0.0319705026119865,0.1139286206709001
NES,FRS2,5.237222596004873,-0.0496447247533888,0.4121340649392072,0.0319705026119865,-0.0204602822154022
NHSL3,FRS2,3.85146869308058,0.3170582310029523,0.4121340649392072,0.0319705026119865,0.1306704975656809
NUMA1,FRS2,4.921183357665502,0.3438894553624551,0.4121340649392072,0.0319705026119865,0.1417285591282586
NUP214,FRS2,3.799801542384324,-0.0964565971664176,0.4121340649392072,0.0319705026119865,-0.0397530494803993
PCBP1,FRS2,3.831028535449888,0.2441657846805683,0.4121340649392072,0.0319705026119865,0.1006290373594738
PHLDB1,FRS2,3.720565961541867,-0.0514317015154093,0.4121340649392072,0.0319705026119865,-0.0211967562122856
PLEC,FRS2,4.393232897639146,-0.2269664163027107,0.4121340649392072,0.0319705026119865,-0.0935405917555205
PRRC2A,FRS2,6.453580926687108,-0.3612663447017829,0.4121340649392072,0.0319705026119865,-0.1488901671676746
PRRC2C,FRS2,4.94731275134756,0.1924741481938145,0.4121340649392072,0.0319705026119865,0.0793251530908281
RIF1,FRS2,3.499834628097432,0.0934838149395816,0.4121340649392072,0.0319705026119865,0.0385278646570743
SRRM2,FRS2,6.013760025452373,0.0425357481379428,0.4121340649392072,0.0319705026119865,0.0175304307853206
TCOF1,FRS2,8.546940353722567,-0.0556296961729645,0.4121340649392072,0.0319705026119865,-0.0229268928150969
TRIM28,FRS2,3.9216519448138416,-0.0409379063509146,0.4121340649392072,0.0319705026119865,-0.016871905754503
UBE4B,FRS2,5.476748059672868,-0.2086769318313639,0.4121340649392072,0.0319705026119865,-0.0860028721747018
GAB1,FXR2,1.85591262137328,-0.0373572901454947,0.6728509806208136,0.0213729307617724,-0.0251358893077324
AHCTF1,GAB1,4.96598030762022,0.1952329468957147,0.5686575685350829,0.0242523370508438,0.1110206928796561
AHNAK2,GAB1,9.869756832563278,0.0474056356243423,0.5686575685350829,0.0242523370508438,0.0269575734889986
ATXN2L,GAB1,5.464320338101502,0.2392937041783892,0.5686575685350829,0.0242523370508438,0.1360761759838362
CDC42BPA,GAB1,5.501535864666168,0.3120296386673862,0.5686575685350829,0.0242523370508438,0.1774380156354763
CLASP1,GAB1,6.511276578499871,0.1190232759743587,0.5686575685350829,0.0242523370508438,0.0676834867146589
GPATCH8,GAB1,7.130068439424447,-0.0062146614528202,0.5686575685350829,0.0242523370508438,-0.0035340142710294
HUWE1,GAB1,12.80104084064556,0.2342978809893831,0.5686575685350829,0.0242523370508438,0.1332352633163448
IRS2,GAB1,6.481436768257742,0.1242289105884942,0.5686575685350829,0.0242523370508438,0.0706437102370153
KMT2D,GAB1,7.655180075747269,-0.0746056728515824,0.5686575685350829,0.0242523370508438,-0.0424250805227047
LMO7,GAB1,17.863177464835456,-0.0743558980780703,0.5686575685350829,0.0242523370508438,-0.0422830442073179
MAP4,GAB1,4.461386422636097,0.2548894404500035,0.5686575685350829,0.0242523370508438,0.1449448094515668
MDC1,GAB1,8.808293807866692,-0.2676593442157303,0.5686575685350829,0.0242523370508438,-0.152206511877412
NCOR2,GAB1,6.681463763316215,-0.0764512535749915,0.5686575685350829,0.0242523370508438,-0.0434745839694137
NES,GAB1,5.269944492080032,0.0458939876344283,0.5686575685350829,0.0242523370508438,0.0260979634185731
NHSL3,GAB1,5.315202165013097,0.1515648611506166,0.5686575685350829,0.0242523370508438,0.086188505417267
NUMA1,GAB1,5.469199288177184,0.0324709423376959,0.5686575685350829,0.0242523370508438,0.018464847117797
NUP214,GAB1,5.275857075643957,-0.0604819751290399,0.5686575685350829,0.0242523370508438,-0.0343935329170792
PCBP1,GAB1,4.8510440115465645,-0.1467059217276677,0.5686575685350829,0.0242523370508438,-0.0834254327393537
PHLDB1,GAB1,4.773689220877646,0.0234071457666359,0.5686575685350829,0.0242523370508438,0.0133106505980014
PHRF1,GAB1,4.494150324867087,-0.2045152738057814,0.5686575685350829,0.0242523370508438,-0.1162991583306823
PLEC,GAB1,6.860728713282649,-0.0074386123558307,0.5686575685350829,0.0242523370508438,-0.0042300232155417
PRRC2A,GAB1,8.029874573780852,0.0621094555682553,0.5686575685350829,0.0242523370508438,0.0353190119864818
PRRC2C,GAB1,6.335090297912601,0.2251598044401224,0.5686575685350829,0.0242523370508438,0.1280388269247548
RIF1,GAB1,4.71034839579561,0.0912345430655174,0.5686575685350829,0.0242523370508438,0.0518812134260464
SRRM2,GAB1,7.046431741810069,-0.0413623941292748,0.5686575685350829,0.0242523370508438,-0.0235210384743432
TCOF1,GAB1,8.50839312313983,0.0068212239335127,0.5686575685350829,0.0242523370508438,0.0038789406164646
TJP1,GAB1,4.680683761387251,0.1330170529056554,0.5686575685350829,0.0242523370508438,0.0756411538790324
TNS1,GAB1,4.858208839640825,0.0658644640143056,0.5686575685350829,0.0242523370508438,0.0374543259592414
TRIM28,GAB1,4.568187560502747,0.2865445590671444,0.5686575685350829,0.0242523370508438,0.1629457322360797
ABLIM1,GAB1,9.276993873227912,0.0167653244460251,0.5070804259866749,0.0133792867130093,0.0085013678618952
APC,GAB1,6.378266195291939,0.0408068758933214,0.5070804259866749,0.0133792867130093,0.0206923680111708
ARPP19,GAB1,8.264192309962912,0.0701198241611492,0.5070804259866749,0.0133792867130093,0.0355563903057462
BAG3,GAB1,9.94210110230746,-0.0261607165557521,0.5070804259866749,0.0133792867130093,-0.0132655872952074
BRD8,GAB1,10.144200346774678,0.0766394292194038,0.5070804259866749,0.0133792867130093,0.0388623544159509
CALD1,GAB1,6.426174206178521,0.0634567233344497,0.5070804259866749,0.0133792867130093,0.0321776623001513
